,# YTID, start_seconds, end_seconds, positive_labels,label_count,label_names
232,-aOxR6ILsw8,0.0,10.0,"/m/07pb8fc,/m/07yv9,/m/0k4j,/t/dd00129,/t/dd00130",5,"Idling|Vehicle|Car|Outside, rural or natural|Engine starting"
233,-aRZT0PYhJU,140.0,150.0,"/m/023vsd,/m/083vt",2,Sanding|Wood
234,-aXWYfAdovc,230.0,240.0,"/m/01h3n,/m/03vt0,/m/0h2mp",3,"Bee, wasp, etc.|Insect|Fly, housefly"
235,-adm_P3xa0s,10.0,20.0,"/m/07phhsh,/m/07yv9,/m/09x0r",3,Rumble|Vehicle|Speech
236,-bGQrd947QE,50.0,60.0,"/m/06wzb,/m/07rjwbb",2,Steam|Hiss
237,-bJPDtT31p0,100.0,110.0,"/m/026t6,/m/02hnl,/m/02k_mr,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md",7,Drum|Drum kit|Drum roll|Rimshot|Snare drum|Bass drum|Percussion
238,-bNJ9olw-OE,540.0,550.0,"/m/04fgwm,/m/09x0r,/t/dd00125",3,"Electric toothbrush|Speech|Inside, small room"
239,-bZ4yrpTcjw,440.0,450.0,"/m/01d380,/m/07k1x,/m/0_ksk",3,Drill|Tools|Power tool
240,-bgHkxwoliw,30.0,40.0,"/m/04rlf,/m/04wptg",2,Music|Wedding music
241,-c7hCWwTlrY,30.0,40.0,"/m/04rlf,/m/09x0r,/m/0fd3y",3,Music|Speech|Ambient music
242,-cA9HsnV1ao,30.0,40.0,/m/03wvsk,1,Hair dryer
243,-cj4S5lJmYE,30.0,40.0,/m/0939n_,1,Gargling
244,-ct58kOlLfs,30.0,40.0,"/m/019jd,/m/02rlv9",2,"Boat, Water vehicle|Motorboat, speedboat"
245,-d6lM-axSS8,170.0,180.0,"/m/04rlf,/m/07rrh0c,/t/dd00125",3,"Music|Thunk|Inside, small room"
246,-dL27atcAig,80.0,90.0,/m/0cj0r,1,Pink noise
247,-dL_J5KkKZQ,30.0,40.0,"/m/04rlf,/m/07pws3f",2,Music|Bang
248,-dVgUSrR8g4,30.0,40.0,"/m/03lty,/m/04rlf,/m/0dl5d",3,Heavy metal|Music|Progressive rock
249,-e4wXAy1iVo,0.0,10.0,"/m/015lz1,/m/04rlf,/m/07xzm",3,Singing|Music|Ukulele
250,-eDAoheZrY8,30.0,40.0,"/m/04rlf,/t/dd00036",2,Music|Angry music
251,-eK9VHuiH74,30.0,40.0,/m/0150b9,1,Change ringing (campanology)
252,-eabL1vJMt0,150.0,160.0,/m/01lsmm,1,Scissors
253,-f1DNyngKVY,30.0,40.0,"/m/015vgc,/m/04rlf,/m/0jtg0",3,Carnatic music|Music|Sitar
254,-f6s6kQEHFY,0.0,10.0,"/m/04rlf,/t/dd00033",2,Music|Sad music
255,-fAGzY9rnaA,30.0,40.0,"/m/02zsn,/m/04rlf,/m/04s8yn,/m/07r5c2p,/m/09x0r",5,"Female speech, woman speaking|Music|Crow|Caw|Speech"
256,-fJsZm3YRc0,30.0,40.0,"/m/02rhddq,/m/07r04,/m/0gvgw0",3,Reversing beeps|Truck|Air brake
257,-fP3n8D3sD4,20.0,30.0,/m/03wvsk,1,Hair dryer
258,-fPdOa99Iwg,30.0,40.0,"/m/07s04w4,/t/dd00001",2,Snicker|Baby laughter
259,-fTfRh0_RQ4,30.0,40.0,/t/dd00134,1,Car passing by
260,-fmmdkXn5YA,210.0,220.0,"/m/07sq110,/m/09x0r,/t/dd00127",3,"Belly laugh|Speech|Inside, public space"
261,-fz6omiAhZ8,40.0,50.0,"/m/07qv_d5,/m/0912c9,/m/09x0r",3,"Toot|Vehicle horn, car horn, honking|Speech"
262,-gAzofSmRiY,21.0,31.0,"/m/07pdhp0,/m/09x0r",2,Biting|Speech
263,-gBOhfAyaGI,30.0,40.0,/m/07bjf,1,Single-lens reflex camera
264,-gCqnkIUmp0,140.0,150.0,"/m/0261r1,/m/04rlf,/m/09x0r,/t/dd00125",4,"Babbling|Music|Speech|Inside, small room"
265,-gKMeeAk460,230.0,240.0,"/m/05zc1,/t/dd00077",2,Pulleys|Mechanisms
266,-gSfPQqi6nI,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/0jbk",5,"Cat|Domestic animals, pets|Meow|Caterwaul|Animal"
267,-gbWL7MJ_kI,210.0,220.0,/m/05lls,1,Opera
268,-geVmY-Zo3E,30.0,40.0,"/m/04rlf,/m/07sr1lc,/m/09x0r",3,Music|Yell|Speech
269,-gz_moHFwl4,16.0,26.0,"/m/03k3r,/m/07q5rw0,/m/07rv9rh,/m/09x0r,/m/0jbk",5,"Horse|Neigh, whinny|Clip-clop|Speech|Animal"
270,-h5ZGw9Ci5c,450.0,460.0,"/m/026t6,/m/02hnl,/m/02k_mr,/m/03t3fj,/m/0bm02,/m/0l14md",6,Drum|Drum kit|Drum roll|Rimshot|Bass drum|Percussion
271,-hA3ZkfDz30,500.0,510.0,/m/0d31p,1,Vacuum cleaner
272,-hJ1YTZ5AGI,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00003",3,Music|Speech|Male singing
273,-hSMzrWZCAE,30.0,40.0,"/m/02x8m,/m/04rlf,/m/064t9,/m/06rqw,/t/dd00035",5,Funk|Music|Pop music|Ska|Exciting music
274,-hYRFCQdbLg,30.0,40.0,"/m/04rlf,/m/04szw,/m/0l156b",3,Music|Musical instrument|Steelpan
275,-hedbpc8T0E,30.0,40.0,/m/0261r1,1,Babbling
276,-hfAbHHlj44,30.0,40.0,"/m/03qtwd,/m/04gy_2",2,Crowd|Battle cry
277,-hn5Sfg7kX0,0.0,10.0,/m/07r4gkf,1,Patter
278,-hss7xpzIVc,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00003",3,Music|Speech|Male singing
279,-i9gpG3vPwA,30.0,40.0,"/m/04rlf,/m/07qsvvw",2,"Music|Burst, pop"
280,-i9uQMysy_A,80.0,90.0,"/m/02cz_7,/m/04rlf",2,Beatboxing|Music
281,-inB65exXFU,30.0,40.0,"/m/032s66,/m/0_1c",2,"Gunshot, gunfire|Artillery fire"
282,-ixJaWvAkSw,30.0,40.0,"/m/04rlf,/t/dd00033",2,Music|Sad music
283,-izmQQrgmsQ,80.0,90.0,/m/096m7z,1,Noise
284,-jA7nRwQp_E,30.0,40.0,/m/05pd6,1,Orchestra
285,-jDJ7EqnT2s,170.0,180.0,"/m/07q6cd_,/m/09x0r,/t/dd00125",3,"Squeak|Speech|Inside, small room"
286,-jFSYIHh6zc,30.0,40.0,"/m/07qz6j3,/m/09x0r",2,Whimper|Speech
287,-jLujkP1aaw,30.0,40.0,"/m/04rlf,/m/07bjf,/m/09x0r",3,Music|Single-lens reflex camera|Speech
288,-jZENGDFArw,80.0,90.0,"/m/09x0r,/m/0l15bq,/m/0ytgt",3,"Speech|Clapping|Child speech, kid speaking"
289,-jaY3LS3Dv0,30.0,40.0,"/m/09x0r,/m/0k65p,/m/0ytgt",3,"Speech|Hands|Child speech, kid speaking"
290,-jcBFqcdpuI,6.0,16.0,/m/0dl9sf8,1,Throat clearing
291,-ji1W2uf7iM,30.0,40.0,"/m/02mk9,/t/dd00067",2,Engine|Heavy engine (low frequency)
292,-k-hxP5eWko,30.0,40.0,"/m/01yg9g,/m/09x0r",2,Lawn mower|Speech
293,-kE7IL6pnKU,20.0,30.0,"/m/01v_m0,/m/0hdsk",2,Sine wave|Chirp tone
294,-kJqHrf-1mM,30.0,40.0,"/m/028sqc,/m/02w4v,/m/04rlf,/m/0dq0md",4,Music of Asia|Folk music|Music|Music of Bollywood
295,-kPDH9n0PG4,310.0,320.0,"/m/01g50p,/m/0284vy3,/m/06d_3,/m/07jdr,/m/07rwm0c",5,"Railroad car, train wagon|Train horn|Rail transport|Train|Clickety-clack"
296,-kS4J9hxMLQ,70.0,80.0,"/m/07p9k1k,/m/07ptfmf",2,Sizzle|Stir
297,-kWlE2dkoxc,170.0,180.0,/m/0d31p,1,Vacuum cleaner
298,-kZVoaYYU6o,0.0,8.0,"/m/01bjv,/m/07yv9",2,Bus|Vehicle
299,-klFrl9cscc,60.0,70.0,"/m/07qc9xj,/m/09x0r",2,Clicking|Speech
300,-kpR93atgd8,30.0,40.0,"/m/015y_n,/m/0164x2,/m/04rlf,/m/06cqb",4,Swing music|Music of Africa|Music|Reggae
301,-l-E3kyNcag,150.0,160.0,"/m/01kcd,/m/0319l,/m/07c6l,/m/07gql",4,Brass instrument|French horn|Trombone|Trumpet
302,-lJctvybAJ8,30.0,40.0,"/m/04rlf,/m/09x0r,/m/0dwt5",3,Music|Speech|Vibraphone
303,-lK7eYXq2ZQ,30.0,40.0,"/m/06bz3,/m/09x0r",2,Radio|Speech
304,-lPXTBXa0tE,30.0,40.0,"/m/01glhc,/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/06w87,/m/07s0s5r,/m/0fx80y",8,"Tapping (guitar technique)|Guitar|Acoustic guitar|Music|Musical instrument|Steel guitar, slide guitar|Strum|Plucked string instrument"
305,-lU8pMETgCM,200.0,210.0,/m/0150b9,1,Change ringing (campanology)
306,-lcKnmO7gfo,10.0,20.0,"/m/028v0c,/m/07ppn3j,/t/dd00125",3,"Silence|Sniff|Inside, small room"
307,-lci0RRFlkA,450.0,460.0,/m/016622,1,Tubular bells
308,-ltdnlF_qMU,21.0,31.0,"/m/04rlf,/m/07bjf",2,Music|Single-lens reflex camera
309,-luHnEomUxM,30.0,40.0,/m/07pczhz,1,Chop
310,-m9pH0WXQto,110.0,120.0,"/m/04rlf,/m/07qsvvw",2,"Music|Burst, pop"
311,-mKtgDnG0oM,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00004",3,Music|Speech|Female singing
312,-mN6UH1Gd40,30.0,40.0,"/m/04k94,/m/07p7b8y,/m/09x0r",3,Liquid|Fill (with liquid)|Speech
313,-mmJqfAGvGs,150.0,160.0,/m/0dl83,1,Arrow
314,-mpapCZXors,330.0,340.0,"/m/01g90h,/m/09x0r",2,Stomach rumble|Speech
315,-mt3Oo7t3aw,30.0,40.0,"/m/032s66,/m/0_1c",2,"Gunshot, gunfire|Artillery fire"
316,-n53K1XWaMc,10.0,20.0,/m/02qmj0d,1,String section
317,-nDPmlHReow,60.0,70.0,"/m/03qtwd,/m/053hz1,/t/dd00135",3,Crowd|Cheering|Children shouting
318,-nJbGyPg6BY,60.0,70.0,"/m/028ght,/m/09x0r",2,Applause|Speech
319,-nQ9a0P1TlY,23.0,33.0,/t/dd00005,1,Child singing
320,-na-0NBG5Ow,1.0,11.0,"/m/07st88b,/m/09ld4",2,Croak|Frog
321,-nlkWWphiaM,30.0,40.0,"/m/02w4v,/m/042v_gx,/m/04rlf,/m/06j64v",4,Folk music|Acoustic guitar|Music|Middle Eastern music
322,-nv4LwXRnCg,100.0,110.0,"/m/07cx4,/m/09x0r",2,Telephone|Speech
323,-o4TvhpbeTY,150.0,160.0,/m/027m70_,1,Jingle bell
324,-oC3FVOx62g,40.0,50.0,/m/01v_m0,1,Sine wave
325,-oCfYDEa8EE,30.0,40.0,/m/01jg1z,1,Heart murmur
326,-oGJwGEsIiA,90.0,100.0,"/m/07rrlb6,/m/09x0r",2,"Splash, splatter|Speech"
327,-oSzD8P2BtU,30.0,40.0,/m/02rhddq,1,Reversing beeps
328,-ocADGlyaHc,30.0,40.0,"/m/07yv9,/m/09ct_,/m/0k5j",3,Vehicle|Helicopter|Aircraft
329,-p-pVVp0Ibo,20.0,30.0,"/m/06bz3,/m/07qfr4h,/m/08p9q4",3,"Radio|Hubbub, speech noise, speech babble|Sidetone"
330,-pBFsYisTCM,10.0,20.0,"/m/0dwt5,/m/0ytgt",2,"Vibraphone|Child speech, kid speaking"
331,-pDS3yN4B1s,50.0,60.0,"/m/068zj,/m/09x0r,/m/0jbk",3,Pig|Speech|Animal
332,-pSCyvWA9iM,20.0,30.0,"/m/032s66,/m/04zjc",2,"Gunshot, gunfire|Machine gun"
333,-pUfYFcsgG4,0.0,10.0,"/m/0395lw,/m/04rlf,/t/dd00128",3,"Bell|Music|Outside, urban or manmade"
334,-q56v8eoD2I,30.0,40.0,"/m/07s02z0,/m/09x0r",2,Squeal|Speech
335,-q6f1XIGuL4,100.0,110.0,/m/07mzm6,1,Wheeze
336,-qBctCzLI5s,50.0,60.0,"/m/068zj,/m/09x0r,/m/0jbk,/t/dd00125",4,"Pig|Speech|Animal|Inside, small room"
337,-qS77R0Y1K8,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv",4,"Bird|Bird vocalization, bird call, bird song|Coo|Pigeon, dove"
338,-q_bj2uHkWc,30.0,40.0,/m/02yds9,1,Purr
339,-qcTD2o6I9s,30.0,40.0,"/m/026z9,/m/04rlf,/m/07gxw,/m/07lnk,/m/07s72n,/m/0ggx5q,/m/0glt670",7,Disco|Music|Techno|Trance music|Dubstep|Dance music|Hip hop music
340,-qfsR2ZEUcw,30.0,40.0,"/m/07pjwq1,/m/09x0r",2,Buzz|Speech
341,-qpgeVTesdE,470.0,480.0,"/m/01lsmm,/m/09x0r,/t/dd00125",3,"Scissors|Speech|Inside, small room"
342,-qtYcqvW_oc,330.0,340.0,/m/05pd6,1,Orchestra
343,-qxw8nbLj_0,0.0,9.0,/m/0j2kx,1,Waterfall
344,-r2-9oyIzkQ,30.0,40.0,"/m/04rlf,/t/dd00003",2,Music|Male singing
345,-rb6uia1wSo,190.0,200.0,"/m/01wy6,/m/085jw",2,"Clarinet|Wind instrument, woodwind instrument"
346,-rj9TENwPzQ,190.0,200.0,"/m/04rlf,/m/07sr1lc,/m/09x0r,/t/dd00128",4,"Music|Yell|Speech|Outside, urban or manmade"
347,-rrK6gbh3so,0.0,10.0,"/m/09x0r,/t/dd00088",2,Speech|Gush
348,-s5ZidRvnjQ,250.0,260.0,/m/0l14t7,1,Singing bowl
349,-s8GfWT7_I0,470.0,480.0,/m/07q6cd_,1,Squeak
350,-sEh3pYmT1E,140.0,150.0,/m/07qqyl4,1,Boom
351,-sPPlSb2CCo,30.0,40.0,"/m/04rlf,/m/07bjf,/m/09x0r",3,Music|Single-lens reflex camera|Speech
352,-sbrgNGuWXE,270.0,280.0,"/m/085jw,/m/0l14j_",2,"Wind instrument, woodwind instrument|Flute"
353,-sevczF5etI,30.0,40.0,"/m/025td0t,/m/04rlf,/t/dd00033",3,Background music|Music|Sad music
354,-spqqACI6UQ,70.0,80.0,"/m/06_fw,/m/09x0r",2,Skateboard|Speech
355,-suGlxVxdCM,30.0,40.0,"/m/02p0sh1,/m/04rlf,/m/09x0r",3,Traditional music|Music|Speech
356,-t-htrAtNvM,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9,/m/09x0r",4,Reversing beeps|Truck|Vehicle|Speech
357,-tBM2ZfncoU,30.0,40.0,/m/0c1dj,1,Sound effect
358,-tKZOl4q1Kw,20.0,30.0,"/m/02lkt,/m/04rlf",2,Electronic music|Music
359,-taO6N-rxv4,30.0,40.0,"/m/04rlf,/m/07swgks",2,Music|Gurgling
360,-toIkHblwZU,70.0,80.0,/m/07r4k75,1,Grunt
361,-tpq_bzSKes,10.0,20.0,"/m/0140xf,/m/01c194,/m/04rlf",3,Christmas music|Mantra|Music
362,-tptsFSnu60,235.0,245.0,/m/03wvsk,1,Hair dryer
363,-uGHAvfqs2I,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/0jbk",5,"Cat|Domestic animals, pets|Meow|Caterwaul|Animal"
364,-uaTK8sa5Ms,10.0,20.0,"/m/018j2,/m/04rlf",2,Banjo|Music
365,-vBj0PZ1RF0,9.0,19.0,"/m/028ght,/m/04rlf,/m/07plz5l",3,Applause|Music|Sigh
366,-vRhQeleXzE,0.0,10.0,"/m/05x_td,/m/07qv_d5,/m/07yv9,/m/0btp2,/m/0k4j,/t/dd00128",6,"Air horn, truck horn|Toot|Vehicle|Traffic noise, roadway noise|Car|Outside, urban or manmade"
367,-vZ-_4oFCzs,17.0,27.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/0jbk",5,"Cat|Domestic animals, pets|Meow|Caterwaul|Animal"
368,-vg8ttgP32I,18.0,28.0,/t/dd00134,1,Car passing by
369,-w12aSkQ9No,30.0,40.0,"/m/01lyv,/m/04rlf,/m/05lls",3,Country|Music|Opera
370,-w8maIWtnUk,30.0,40.0,"/m/01b9nn,/m/01jnbd,/m/02rr_,/m/02sgy,/m/04rlf",5,Reverberation|Echo|Effects unit|Electric guitar|Music
371,-wHOJSFITTg,20.0,30.0,/m/0939n_,1,Gargling
372,-wQ8El8J_dE,30.0,40.0,"/m/02dgv,/m/02y_763,/m/09x0r",3,Door|Sliding door|Speech
373,-wiXdIMwM-I,30.0,40.0,"/m/04rlf,/m/07qcpgn,/m/07r4wb8,/m/09x0r",4,Music|Tap|Knock|Speech
374,-wnDAPcoPsk,30.0,40.0,"/m/013y1f,/m/03gvt",2,Organ|Hammond organ
375,-wwmAy7sUrM,29.0,39.0,"/m/04rlf,/m/07q7njn",2,"Music|Chink, clink"
376,-wymN80CiYU,130.0,140.0,"/m/04rlf,/t/dd00031",2,Music|Happy music
377,-xCaTrKy1CI,0.0,10.0,"/m/0dwsp,/m/0dwtp,/m/0j45pbj",3,"Marimba, xylophone|Glockenspiel|Mallet percussion"
378,-xQbyezhw_k,40.0,50.0,/m/03wvsk,1,Hair dryer
379,-xfgovG6-KU,30.0,40.0,"/m/02dgv,/m/02y_763,/m/09x0r",3,Door|Sliding door|Speech
380,-xuq3kOwGGw,30.0,40.0,"/m/07rqsjt,/m/0c1dj",2,"Whoosh, swoosh, swish|Sound effect"
381,-xvjztZlMZE,30.0,40.0,"/m/04rlf,/m/07pt_g0",2,Music|Pulse
382,-yTHDQZL1dE,30.0,40.0,"/m/07s34ls,/t/dd00066",2,Whir|Medium engine (mid frequency)
383,-yc2dgZAkgM,1.0,11.0,"/m/04rlf,/m/07q6cd_,/m/09x0r",3,Music|Squeak|Speech
384,-yrutqBKk-U,30.0,40.0,"/m/07c52,/m/09x0r",2,Television|Speech
385,-z3n74RK92U,6.0,16.0,"/m/01h82_,/m/02mk9,/m/09x0r",3,Engine knocking|Engine|Speech
386,-z4OZ7ls5Bo,540.0,550.0,"/m/04rlf,/m/04szw,/m/07xzm,/m/09x0r,/m/0fx80y",5,Music|Musical instrument|Ukulele|Speech|Plucked string instrument
387,-zCtwbk005g,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2",4,"Cat|Domestic animals, pets|Meow|Caterwaul"
388,-zI7FN8cMIE,130.0,140.0,"/m/07qv_d5,/m/07yv9,/m/0912c9,/m/0k4j",4,"Toot|Vehicle|Vehicle horn, car horn, honking|Car"
389,-zNEcuo28oE,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9",3,Reversing beeps|Truck|Vehicle
390,-zgGL2o1jqw,80.0,90.0,"/m/01jt3m,/m/0838f",2,Toilet flush|Water
391,-znnr5EbiAc,7.0,17.0,/m/07rqsjt,1,"Whoosh, swoosh, swish"
392,0-2Onbywljo,380.0,390.0,"/m/04rlf,/m/068zj,/m/07r4k75,/m/09x0r",4,Music|Pig|Grunt|Speech
393,0-6N0Qagy5A,10.0,20.0,"/m/04rlf,/m/0gy1t2s,/m/0l14qv",3,Music|Bicycle bell|Synthesizer
394,0-7PyzhzuYQ,30.0,40.0,"/m/016cjb,/m/02w4v,/m/0326g,/m/04rlf,/m/0dq0md,/m/0g293,/m/0gg8l",7,Gospel music|Folk music|Flamenco|Music|Music of Bollywood|Music of Latin America|Bluegrass
395,0-EgET9q3qE,30.0,40.0,"/m/013y1f,/m/03xq_f",2,Organ|Electronic organ
396,0-Hzui4Qpl4,40.0,50.0,"/m/09x0r,/m/0dv3j",2,Speech|Boiling
397,0-N62G9etNE,30.0,40.0,"/m/04rlf,/m/07s2xch,/m/09x0r,/m/0g293",4,Music|Groan|Speech|Music of Latin America
398,0-ljtP6WJrI,30.0,40.0,/m/01w250,1,Whistling
399,0-o0oZvSFOk,30.0,40.0,"/m/07bgp,/m/07q0h5t,/m/09x0r",3,Sheep|Bleat|Speech
400,0-yskgO46Bg,30.0,40.0,"/m/08j51y,/m/09x0r",2,"Dental drill, dentist's drill|Speech"
401,007P6bFgRCU,10.0,20.0,"/m/01kcd,/m/07gql",2,Brass instrument|Trumpet
402,00AGIhlv-w0,300.0,310.0,"/m/023vsd,/m/07pdjhy,/m/083vt",3,Sanding|Rub|Wood
403,00FBAdjlF4g,30.0,40.0,/m/07qh7jl,1,Creak
404,00G2vNrTnCc,10.0,20.0,"/m/04rlf,/m/07pt_g0,/m/09x0r",3,Music|Pulse|Speech
405,00KM53yZi2A,30.0,40.0,/m/01m4t,1,Printer
406,00Q0fheyPoQ,50.0,60.0,"/m/04rlf,/m/05fw6t,/m/07qyrcz",3,Music|Music for children|Plop
407,00XaUxjGuX8,170.0,180.0,/m/07pqn27,1,Bouncing
408,00cREXaIlnQ,30.0,40.0,"/m/019jd,/m/056ks2",2,"Boat, Water vehicle|Rowboat, canoe, kayak"
409,00cjBW18AMM,30.0,40.0,"/m/04rlf,/t/dd00032",2,Music|Funny music
410,00iiNF4tn4o,24.0,34.0,/m/04zmvq,1,Train whistle
411,00mJnXKtToE,6.0,16.0,"/m/04rlf,/m/07qsvvw",2,"Music|Burst, pop"
412,00vYncpl0pk,30.0,40.0,"/m/01z7dr,/m/04rlf",2,Video game music|Music
413,00wORCOKNHw,14.0,24.0,/m/07rv9rh,1,Clip-clop
414,00z0M1DJyAw,90.0,100.0,"/m/01rd7k,/m/025rv6n,/m/07svc2k",3,Turkey|Fowl|Gobble
415,01CiQ6VDxbo,30.0,40.0,/m/07sr1lc,1,Yell
416,01SaXyGY5SM,30.0,40.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk",5,"Cat|Domestic animals, pets|Caterwaul|Speech|Animal"
417,01he_d18c8o,50.0,60.0,"/m/04zmvq,/m/06hck5",2,Train whistle|Steam whistle
418,01x0zZpL87I,19.0,29.0,"/m/07qmpdm,/m/09x0r",2,Clatter|Speech
419,02-0m4RbDUI,30.0,40.0,"/m/02dgv,/m/07r4wb8,/m/09x0r",3,Door|Knock|Speech
420,02Ak1eIyj3M,30.0,40.0,"/m/012n7d,/m/03j1ly,/m/03kmc9",3,Ambulance (siren)|Emergency vehicle|Siren
421,02Fdq2tyIWI,0.0,10.0,"/m/04rlf,/t/dd00031",2,Music|Happy music
422,02UvvE1oA1I,30.0,40.0,"/m/04rlf,/m/07q0h5t",2,Music|Bleat
423,02XbmweOzOY,70.0,80.0,/m/03p19w,1,Jackhammer
424,03IZHwOh2eQ,240.0,250.0,/m/03cczk,1,"Chewing, mastication"
425,03Q2SbeP_cw,30.0,40.0,"/m/012n7d,/m/03j1ly,/m/03kmc9",3,Ambulance (siren)|Emergency vehicle|Siren
426,03Uz8L0u07Q,480.0,490.0,"/m/01280g,/m/0jbk",2,Wild animals|Animal
427,03aJ_RcnBko,550.0,560.0,/m/03l9g,1,Hammer
428,03c-hmoUfuc,30.0,40.0,"/m/07pp8cl,/m/09x0r,/t/dd00125",3,"Telephone bell ringing|Speech|Inside, small room"
429,03c2pnO2Xv0,30.0,40.0,/m/07plct2,1,Crushing
430,03zeVlBWhdY,30.0,40.0,"/m/07qz6j3,/m/09x0r",2,Whimper|Speech
431,0439dMJj-FY,30.0,40.0,"/m/0jb2l,/m/0ngt1",2,Thunderstorm|Thunder
432,043ltTrTSno,150.0,160.0,"/m/04rlf,/t/dd00006",2,Music|Synthetic singing
433,0474eRAlFLY,30.0,40.0,"/m/0192l,/m/085jw",2,"Bagpipes|Wind instrument, woodwind instrument"
434,04ChQ0fqzxQ,120.0,130.0,"/m/05rj2,/m/09x0r",2,Shuffling cards|Speech
435,04ISXje8c_g,11.0,21.0,"/m/04rlf,/m/07qwdck,/m/09x0r",3,Music|Ping|Speech
436,04NjXsLyCl4,30.0,40.0,"/m/04rlf,/m/07qn4z3",2,Music|Rattle
437,04QV0Xi5YTk,30.0,40.0,"/m/01bns_,/m/0d8_n",2,Zither|Pizzicato
438,04xLK7R5wNA,230.0,240.0,/m/07s12q4,1,Crunch
439,054iiUoKoyo,10.0,20.0,"/m/0l14gg,/m/0l14qv",2,Soundtrack music|Synthesizer
440,055kC3FYxK0,11.0,21.0,"/m/04rlf,/m/07pws3f,/m/09x0r",3,Music|Bang|Speech
441,05JAmKFVy44,20.0,30.0,"/m/04rlf,/m/07qjznl",2,Music|Tick-tock
442,05rzRNMhoL0,30.0,40.0,/m/07pczhz,1,Chop
443,06GhXB2_XNE,30.0,40.0,"/m/0140xf,/m/04rlf",2,Christmas music|Music
444,06Nq51sogmQ,10.0,20.0,"/m/02bm9n,/m/0l7xg,/t/dd00077",3,"Ratchet, pawl|Gears|Mechanisms"
445,06pzMwo6VHA,120.0,130.0,"/m/0dwsp,/m/0dwtp,/m/0j45pbj",3,"Marimba, xylophone|Glockenspiel|Mallet percussion"
446,06rCpqwkcDw,10.0,20.0,"/m/01d3sd,/m/068hy,/m/0bt9lr,/m/0jbk",4,"Snoring|Domestic animals, pets|Dog|Animal"
447,06si40RVDco,30.0,40.0,"/m/04_sv,/m/07pb8fc,/m/07yv9,/t/dd00066",4,Motorcycle|Idling|Vehicle|Medium engine (mid frequency)
448,076qdKSC8nU,30.0,40.0,"/m/01glhc,/m/02sgy,/m/0342h,/m/04rlf,/m/09x0r,/m/0g12c5",6,Tapping (guitar technique)|Electric guitar|Guitar|Music|Speech|Distortion
449,077aWlQn6XI,30.0,40.0,"/m/02rhddq,/m/07r04,/m/07yv9,/m/09x0r",4,Reversing beeps|Truck|Vehicle|Speech
450,07AQUF6A_mg,290.0,300.0,/m/03l9g,1,Hammer
451,07FxCXxknY4,30.0,40.0,"/m/018vs,/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/07s0s5r,/t/dd00031",7,Bass guitar|Guitar|Acoustic guitar|Music|Musical instrument|Strum|Happy music
452,07I7v5ISD7Y,350.0,360.0,/m/03wvsk,1,Hair dryer
453,07mCK08xGRc,10.0,20.0,"/m/04rlf,/m/07pws3f,/m/09x0r",3,Music|Bang|Speech
454,07rwFurzpw8,21.0,31.0,"/m/04rlf,/m/07bjf,/m/09x0r",3,Music|Single-lens reflex camera|Speech
455,07xGXxIHOL4,110.0,120.0,"/m/04rlf,/m/04wptg",2,Music|Wedding music
456,08Cm_RuvHmk,0.0,10.0,"/m/01bns_,/m/0d8_n",2,Zither|Pizzicato
457,08QQAMaw24E,30.0,40.0,"/m/04rlf,/m/07pws3f",2,Music|Bang
458,08Ua8a01P5g,13.0,23.0,"/m/07pc8lb,/m/09x0r",2,Breaking|Speech
459,08mf5GxT820,30.0,40.0,"/m/04rlf,/m/07qv_x_",2,Music|Shuffle
460,08pYl8L1y-g,50.0,60.0,"/m/07qw_06,/m/09x0r",2,"Wail, moan|Speech"
461,08wKt83tR5E,30.0,40.0,"/m/04rlf,/m/07brj",2,Music|Tambourine
462,08wOPt-2PeE,90.0,100.0,/m/01swy6,1,Yodeling
463,097K1uMIPyQ,30.0,40.0,"/m/04rlf,/m/09x0r,/m/0brhx",3,Music|Speech|Speech synthesizer
464,098xwjCQmHc,210.0,220.0,/m/015y_n,1,Swing music
465,09RRavdW3C0,30.0,40.0,"/m/04rlf,/m/07yv9,/m/09x0r,/t/dd00130",4,Music|Vehicle|Speech|Engine starting
466,09kqMqn5rWs,260.0,270.0,"/m/09x0r,/m/0ytgt,/t/dd00013,/t/dd00129",4,"Speech|Child speech, kid speaking|Children playing|Outside, rural or natural"
467,09lQmg2wvsY,100.0,110.0,"/m/01v1d8,/m/04rlf",2,Sampler|Music
